Fecha,PIB_chowlin,IMAE,var_pib_chowlin
2019-01-01,102.09844837742232,102.09844738245775,7.335962733068313
2019-02-01,100.61275687545792,100.61275414087842,6.257910029949598
2019-03-01,106.13332701699795,106.13333074654201,5.012711934145253
2019-04-01,102.78999030354902,102.78998917166646,4.055653650744229
2019-05-01,107.43110944609079,107.43111374856781,6.853551183817341
2019-06-01,101.04887209887382,101.04886892827926,1.5985551347464488
2019-07-01,104.41906470534163,104.41906500900856,3.9445841878021914
2019-08-01,105.32904666310877,105.32904803228644,4.602087632771434
2019-09-01,102.73108708846253,102.73108541561784,5.615065491823112
2019-10-01,105.6040775475791,105.60407390898854,4.999452963799089
2019-11-01,107.9190350577882,107.91903412979258,4.261312410964613
2019-12-01,112.61154622005799,112.61155078664419,4.427451333813437
2020-01-01,106.726013201925,106.72601884387016,4.532453624952448
2020-02-01,105.74336263684006,105.74336712822463,5.099359087966349
2020-03-01,93.25330963704029,93.25329950371056,-12.13569548978225
2020-04-01,73.94404537300476,73.94403162682292,-28.062990224397655
2020-05-01,88.61139641234729,88.6113998405126,-17.517936034335825
2020-06-01,94.49560040941896,94.49561072743546,-6.485249714655539
2020-07-01,94.70966498284992,94.70966359213602,-9.298493287495436
2020-08-01,96.07106765711342,96.07106786042654,-8.789578278066701
2020-09-01,96.911545743428,96.91154693082882,-5.664829906864788
2020-10-01,98.4978069372405,98.497801877471,-6.729163092340751
2020-11-01,101.6831177357415,101.68311640566381,-5.778329391758829
2020-12-01,108.27620003151692,108.27620642136415,-3.8498238715852673
2021-01-01,106.66995396414784,106.66995346063284,-0.05252631115443274
2021-02-01,107.31182288820645,107.31182313624046,1.4832706396457507
2021-03-01,107.3181907806378,107.31819103611872,15.082447152107225
2021-04-01,105.42749356307785,105.42748980537255,42.5773948818426
2021-05-01,112.41285781904793,112.41286224061383,26.86049692292638
2021-06-01,108.06974132436002,108.06974066049936,14.364839057192814
2021-07-01,106.63742827854037,106.63742625361388,12.594029656688521
2021-08-01,108.73172968880766,108.7317301161356,13.178433778711952
2021-09-01,109.73121930506638,109.7312209026649,13.228221119884198
2021-10-01,111.81868351221603,111.81867822363753,13.524033670580238
2021-11-01,117.1822881297722,117.18228912148004,15.242619167432125
2021-12-01,120.00500127855166,120.00500557542225,10.832298550947229
2022-01-01,115.31709619169497,115.31709507989171,8.106446010517132
2022-02-01,118.41724416477933,118.41724668299193,10.348739754558189
2022-03-01,115.06548879045002,115.06548738404068,7.2189979661956505
2022-04-01,111.13362025304617,111.13361517299583,5.41237062280564
2022-05-01,118.93223282903644,118.93223688051765,5.799492279150842
2022-06-01,116.35055849649153,116.35055952506062,7.662475241129241
2022-07-01,111.24542045277238,111.24541815165745,4.321177140727528
2022-08-01,114.75802624742877,114.75802805929689,5.5423532540763265
2022-09-01,113.6284935832866,113.62849407253327,3.5516549464244207
2022-10-01,114.07684066594001,114.07683541725436,2.0194810766818616
2022-11-01,118.78751323000321,118.78751349709071,1.3698530092306482
2022-12-01,122.81385482567431,122.81385980727254,2.340613738758135
2023-01-01,117.28642542553206,117.28642385575702,1.7077513212467865
2023-02-01,120.53486259616382,120.53486483003812,1.788268631245793
2023-03-01,118.0598943516294,118.05989368753009,2.6023489689707135
2023-04-01,111.33033780433615,111.33033086637687,0.1770099370848044
